league,season,team,player,nation,pos,age,born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
ITA-Serie A,2425,Cagliari,Nicola Pintus,ITA,DF,19-364,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
ITA-Serie A,2425,Cagliari,Nicolas Viola,ITA,"FW,MF",35-224,1989,14.1,14,7,6,7,1,1,10,10.0,9,5,0,5,3,17,5,0
ITA-Serie A,2425,Cagliari,Paulo Azzi,BRA,DF,30-313,1994,4.7,11,9,3,6,2,5,9,55.6,4,5,2,3,5,16,11,0
ITA-Serie A,2425,Cagliari,Roberto Piccoli,ITA,FW,24-117,2001,34.7,13,9,2,6,5,3,12,25.0,9,12,4,8,3,16,31,0
ITA-Serie A,2425,Cagliari,Răzvan Marin,ROU,MF,29-001,1996,15.6,22,13,8,11,3,13,25,52.0,12,7,0,7,2,24,20,2
ITA-Serie A,2425,Cagliari,Sebastiano Luperto,ITA,DF,28-260,1996,36.0,48,27,31,16,1,18,28,64.3,10,29,15,14,33,81,161,1
ITA-Serie A,2425,Cagliari,Simone Scuffet,ITA,GK,28-358,1996,13.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,2
ITA-Serie A,2425,Cagliari,Tommaso Augello,ITA,DF,30-267,1994,30.1,49,28,28,17,4,30,43,69.8,13,24,8,16,16,65,109,2
ITA-Serie A,2425,Cagliari,Yerry Mina,COL,DF,30-243,1994,28.5,66,32,43,21,2,40,52,76.9,12,59,35,24,37,103,163,3
ITA-Serie A,2425,Cagliari,Zito Luvumbo,ANG,"FW,MF",23-076,2002,17.8,10,6,4,3,3,6,19,31.6,13,5,0,5,4,14,4,0
ITA-Serie A,2425,Como,Alberto Cerri,ITA,FW,29-038,1996,1.0,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0
ITA-Serie A,2425,Como,Alberto Dossena,ITA,DF,26-223,1998,20.3,33,20,23,8,2,16,28,57.1,12,22,11,11,22,55,89,1
ITA-Serie A,2425,Como,Alberto Moreno,ESP,DF,32-323,1992,19.2,25,11,17,8,0,12,26,46.2,14,12,3,9,14,39,40,2
ITA-Serie A,2425,Como,Alessandro Gabrielloni,ITA,"FW,MF",30-318,1994,1.6,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,0
ITA-Serie A,2425,Como,Alessio Iovine,ITA,"DF,FW",34-112,1991,4.3,5,2,2,3,0,4,10,40.0,6,7,1,6,3,8,21,1
ITA-Serie A,2425,Como,Ali Jasim,IRQ,"FW,DF",21-124,2004,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
ITA-Serie A,2425,Como,Alieu Fadera,GAM,"FW,DF",23-202,2001,18.3,64,47,25,27,12,20,45,44.4,25,18,1,17,12,76,10,0
ITA-Serie A,2425,Como,Anastasios Douvikas,GRE,FW,25-295,1999,6.4,3,2,0,3,0,1,4,25.0,3,3,0,3,1,4,3,0
ITA-Serie A,2425,Como,Andrea Belotti,ITA,FW,31-155,1993,6.6,7,5,1,4,2,1,4,25.0,3,4,0,4,1,8,8,0
ITA-Serie A,2425,Como,Assane Diao,SEN,"FW,MF",19-259,2005,13.9,25,14,9,10,6,12,28,42.9,16,8,1,7,3,28,19,0
ITA-Serie A,2425,Como,Ben Lhassine Kone,CIV,MF,25-071,2000,0.6,2,2,1,0,1,2,3,66.7,1,0,0,0,1,3,1,0
ITA-Serie A,2425,Como,Daniele Baselli,ITA,MF,33-073,1992,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
ITA-Serie A,2425,Como,Dele Alli,ENG,MF,29-043,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ITA-Serie A,2425,Como,Edoardo Goldaniga,ITA,DF,31-203,1993,28.1,34,21,21,8,5,13,18,72.2,5,21,10,11,33,67,102,3
ITA-Serie A,2425,Como,Emil Audero,IDN,GK,28-126,1997,8.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,1
ITA-Serie A,2425,Como,Federico Barba,ITA,DF,31-265,1993,4.8,2,2,1,1,0,1,4,25.0,3,2,2,0,4,6,15,0
ITA-Serie A,2425,Como,Fellipe Jack,BRA,DF,19-132,2006,1.9,9,4,8,1,0,3,5,60.0,2,2,2,0,4,13,5,0
ITA-Serie A,2425,Como,Gabriel Strefezza,BRA,"FW,MF",28-036,1997,29.1,57,39,20,20,17,21,55,38.2,34,24,2,22,13,70,26,0
ITA-Serie A,2425,Como,Ignace Van Der Brempt,BEL,DF,23-053,2002,14.0,40,32,27,10,3,24,33,72.7,9,13,5,8,16,56,35,0
ITA-Serie A,2425,Como,Ivan Smolčić,CRO,DF,24-280,2000,7.0,16,9,8,7,1,9,13,69.2,4,8,2,6,10,26,24,0
ITA-Serie A,2425,Como,Jean Butez,FRA,GK,29-350,1995,18.5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,18,1
ITA-Serie A,2425,Como,Jonathan Ikone,FRA,FW,27-022,1998,6.0,15,9,4,3,8,6,11,54.5,5,5,1,4,0,15,1,1
ITA-Serie A,2425,Como,Luca Mazzitelli,ITA,MF,29-190,1995,3.7,9,6,4,5,0,5,7,71.4,2,5,2,3,3,12,10,0
ITA-Serie A,2425,Como,Lucas Da Cunha,FRA,MF,23-349,2001,29.0,45,25,17,19,9,20,39,51.3,19,18,3,15,17,62,30,1
ITA-Serie A,2425,Como,Marc-Oliver Kempf,GER,DF,30-116,1995,29.1,30,20,15,14,1,13,24,54.2,11,35,26,9,33,63,136,4
ITA-Serie A,2425,Como,Marco Sala,ITA,DF,25-354,1999,2.9,9,6,5,3,1,5,8,62.5,3,2,0,2,1,10,9,0
ITA-Serie A,2425,Como,Matthias Braunöder,AUT,MF,23-058,2002,3.0,10,4,6,3,1,7,11,63.6,4,3,0,3,2,12,4,1
ITA-Serie A,2425,Como,Maxence Caqueret,FRA,MF,25-098,2000,12.1,36,21,14,18,4,20,39,51.3,19,15,1,14,7,43,4,1
ITA-Serie A,2425,Como,Máximo Perrone,ARG,MF,22-137,2003,20.6,38,27,19,14,5,13,38,34.2,25,15,2,13,20,58,43,0
ITA-Serie A,2425,Como,Mërgim Vojvoda,KVX,DF,30-112,1995,8.0,9,6,5,4,0,7,9,77.8,2,7,4,3,4,13,18,0
ITA-Serie A,2425,Como,Nicolás Paz,ARG,"MF,FW",20-258,2004,29.9,51,33,18,26,7,24,51,47.1,27,49,3,46,21,72,16,0
ITA-Serie A,2425,Como,Oliver Abildgaard,DEN,MF,28-348,1996,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
ITA-Serie A,2425,Como,Patrick Cutrone,ITA,FW,27-141,1998,22.7,16,11,0,10,6,7,14,50.0,7,11,0,11,5,21,7,0
ITA-Serie A,2425,Como,Pepe Reina,ESP,GK,42-266,1982,11.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,2
ITA-Serie A,2425,Como,Sergi Roberto,ESP,MF,33-106,1992,7.7,14,8,5,5,4,5,7,71.4,2,7,1,6,9,23,14,0
ITA-Serie A,2425,Como,Simone Verdi,ITA,"MF,FW",32-316,1992,1.3,2,2,0,1,1,0,2,0.0,2,2,0,2,0,2,2,0
ITA-Serie A,2425,Como,Yannik Engelhardt,GER,"MF,DF",24-106,2001,12.9,29,12,12,13,4,15,26,57.7,11,13,6,7,11,40,27,0
ITA-Serie A,2425,Como,Álex Valle,ESP,DF,21-029,2004,11.4,26,12,12,12,2,15,21,71.4,6,13,2,11,8,34,42,0
ITA-Serie A,2425,Empoli,Alberto Grassi,ITA,MF,30-078,1995,23.5,39,21,16,18,5,14,21,66.7,7,22,12,10,32,71,43,1
ITA-Serie A,2425,Empoli,Ardian Ismajli,ALB,DF,28-236,1996,26.9,28,22,20,8,0,14,17,82.4,3,33,23,10,55,83,237,3
ITA-Serie A,2425,Empoli,Christian Kouamé,CIV,"FW,MF",27-169,1997,5.6,5,4,0,3,2,2,4,50.0,2,4,2,2,0,5,4,0
ITA-Serie A,2425,Empoli,Devis Vásquez,COL,GK,27-012,1998,31.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,21,4
ITA-Serie A,2425,Empoli,Emmanuel Ekong,SWE,"MF,FW",22-333,2002,2.1,4,3,0,2,2,3,3,100.0,0,2,1,1,1,5,1,0
ITA-Serie A,2425,Empoli,Emmanuel Gyasi,GHA,"DF,FW",31-133,1994,34.9,52,29,32,14,6,24,38,63.2,14,26,9,17,11,63,76,0
ITA-Serie A,2425,Empoli,Faustino Anjorin,ENG,MF,23-182,2001,12.0,27,12,7,14,6,9,18,50.0,9,18,3,15,12,39,20,0
ITA-Serie A,2425,Empoli,Francesco Caputo,ITA,FW,37-291,1987,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ITA-Serie A,2425,Empoli,Giuseppe Pezzella,ITA,"DF,FW",27-176,1997,31.0,54,30,28,17,9,28,56,50.0,28,31,8,23,15,69,109,1
ITA-Serie A,2425,Empoli,Ismael Konate,CIV,"FW,MF",19-056,2006,1.2,4,2,4,0,0,2,3,66.7,1,3,2,1,0,4,1,0
ITA-Serie A,2425,Empoli,Jacopo Bacci,ITA,MF,19-339,2005,0.3,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,1,0
ITA-Serie A,2425,Empoli,Jacopo Fazzini,ITA,MF,22-069,2003,14.4,32,19,11,16,5,13,23,56.5,10,13,1,12,6,38,24,0
ITA-Serie A,2425,Empoli,Jacopo Seghetti,ITA,GK,20-096,2005,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ITA-Serie A,2425,Empoli,Junior Sambia,FRA,"DF,FW",28-259,1996,4.2,13,9,3,5,5,10,10,100.0,0,3,0,3,2,15,5,0
ITA-Serie A,2425,Empoli,Liam Henderson,SCO,MF,29-029,1996,25.3,41,21,17,21,3,21,51,41.2,30,19,5,14,15,56,42,0
ITA-Serie A,2425,Empoli,Liberato Cacace,NZL,"DF,MF",24-239,2000,24.1,37,25,20,13,4,22,31,71.0,9,26,9,17,22,59,59,0
ITA-Serie A,2425,Empoli,Lorenzo Colombo,ITA,"FW,MF",23-077,2002,24.5,31,14,7,16,8,7,21,33.3,14,33,2,31,2,33,16,1
ITA-Serie A,2425,Empoli,Lorenzo Tosto,ITA,DF,19-115,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ITA-Serie A,2425,Empoli,Luca Marianucci,ITA,DF,20-305,2004,11.9,28,12,17,11,0,11,19,57.9,8,16,8,8,19,47,63,1
ITA-Serie A,2425,Empoli,Marco Silvestri,ITA,GK,34-083,1991,5.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,1
ITA-Serie A,2425,Empoli,Mattia De Sciglio,ITA,DF,32-216,1992,8.5,18,13,10,8,0,14,17,82.4,3,10,3,7,8,26,35,1
ITA-Serie A,2425,Empoli,Mattia Viti,ITA,DF,23-120,2002,27.6,65,45,42,20,3,34,51,66.7,17,40,18,22,48,113,120,4
ITA-Serie A,2425,Empoli,Nicolas Haas,SUI,MF,29-121,1996,3.2,11,8,4,5,2,5,9,55.6,4,2,1,1,4,15,6,0
ITA-Serie A,2425,Empoli,Ola Solbakken,NOR,"MF,FW",26-259,1998,8.3,7,4,0,6,1,3,6,50.0,3,0,0,0,2,9,8,0
ITA-Serie A,2425,Empoli,Petar Stojanović,SVN,MF,29-229,1995,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ITA-Serie A,2425,Empoli,Pietro Pellegri,ITA,FW,24-068,2001,4.6,7,2,0,6,1,2,4,50.0,2,2,0,2,0,7,3,0
ITA-Serie A,2425,Empoli,Saba Goglichidze,GEO,DF,20-333,2004,27.3,63,37,35,25,3,25,50,50.0,25,35,16,19,33,96,94,3
ITA-Serie A,2425,Empoli,Sebastian Walukiewicz,POL,DF,25-049,2000,2.0,1,0,1,0,0,0,1,0.0,1,3,3,0,1,2,15,0
ITA-Serie A,2425,Empoli,Sebastiano Esposito,ITA,"FW,MF",22-326,2002,25.0,57,29,15,31,11,18,35,51.4,17,20,2,18,12,69,14,0
ITA-Serie A,2425,Empoli,Szymon Żurkowski,POL,MF,27-241,1997,1.2,6,4,2,4,0,4,4,100.0,0,3,0,3,1,7,2,0
ITA-Serie A,2425,Empoli,Thomas Campaniello,ITA,FW,17-084,2008,0.3,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
ITA-Serie A,2425,Empoli,Tyronne Ebuehi,NGA,"DF,MF",29-159,1995,0.8,3,2,1,2,0,1,1,100.0,0,1,0,1,2,5,0,0
ITA-Serie A,2425,Empoli,Viktor Kovalenko,UKR,MF,29-099,1996,0.9,2,1,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0
ITA-Serie A,2425,Empoli,Youssef Maleh,MAR,MF,26-275,1998,16.8,45,23,17,23,5,17,34,50.0,17,25,6,19,16,61,25,0
ITA-Serie A,2425,Fiorentina,Albert Guðmundsson,ISL,"FW,MF",27-343,1997,13.9,9,5,2,4,3,7,17,41.2,10,5,0,5,6,15,9,1
ITA-Serie A,2425,Fiorentina,Alessandro Bianco,ITA,MF,22-235,2002,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
ITA-Serie A,2425,Fiorentina,Amir Richardson,MAR,MF,23-120,2002,11.4,25,11,12,11,2,9,20,45.0,11,13,1,12,5,30,28,1
ITA-Serie A,2425,Fiorentina,Andrea Colpani,ITA,"FW,MF",26-013,1999,16.1,15,9,5,7,3,4,12,33.3,8,7,0,7,9,24,10,0
ITA-Serie A,2425,Fiorentina,Antonín Barák,CZE,MF,30-172,1994,0.6,2,0,0,2,0,0,2,0.0,2,1,1,0,0,2,0,0
ITA-Serie A,2425,Fiorentina,Cher Ndour,ITA,"MF,DF",20-301,2004,4.4,4,1,2,1,1,2,10,20.0,8,5,1,4,2,6,7,1
ITA-Serie A,2425,Fiorentina,Christian Kouamé,CIV,"FW,MF",27-169,1997,6.9,13,8,4,4,5,0,3,0.0,3,3,1,2,2,15,10,0
ITA-Serie A,2425,Fiorentina,Cristiano Biraghi,ITA,DF,32-265,1992,4.8,4,4,1,3,0,2,7,28.6,5,2,0,2,4,8,11,0
ITA-Serie A,2425,Fiorentina,Danilo Cataldi,ITA,MF,30-291,1994,19.2,25,16,13,10,2,14,27,51.9,13,17,8,9,22,47,35,0
ITA-Serie A,2425,Fiorentina,David de Gea,ESP,GK,34-198,1990,34.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,12,0
ITA-Serie A,2425,Fiorentina,Dodô,BRA,DF,26-188,1998,33.6,44,30,25,11,8,25,48,52.1,23,22,5,17,35,79,58,2
ITA-Serie A,2425,Fiorentina,Edoardo Bove,ITA,"MF,FW",23-008,2002,9.5,24,17,7,14,3,14,28,50.0,14,12,0,12,6,30,8,0
ITA-Serie A,2425,Fiorentina,Fabiano Parisi,ITA,"DF,MF",24-196,2000,12.5,27,17,11,12,4,12,21,57.1,9,14,2,12,17,44,17,0
ITA-Serie A,2425,Fiorentina,Jonathan Ikone,FRA,"FW,MF",27-022,1998,3.7,5,2,3,2,0,2,4,50.0,2,3,0,3,1,6,1,0
ITA-Serie A,2425,Fiorentina,Luca Ranieri,ITA,DF,26-031,1999,33.1,40,22,27,11,2,18,22,81.8,4,45,31,14,28,68,152,1
ITA-Serie A,2425,Fiorentina,Lucas Beltrán,ARG,"FW,MF",24-056,2001,20.8,21,10,8,7,6,6,19,31.6,13,15,2,13,5,26,14,0
ITA-Serie A,2425,Fiorentina,Lucas Martínez Quarta,ARG,DF,29-014,1996,3.9,12,7,9,3,0,8,13,61.5,5,5,2,3,3,15,25,1
ITA-Serie A,2425,Fiorentina,Maat Daniel Caprini,ITA,FW,19-102,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ITA-Serie A,2425,Fiorentina,Marin Pongračić,CRO,DF,27-255,1997,15.1,18,13,13,4,1,7,11,63.6,4,14,6,8,12,30,69,2
ITA-Serie A,2425,Fiorentina,Matias Moreno,ARG,DF,21-242,2003,1.6,8,8,5,3,0,4,4,100.0,0,5,1,4,1,9,9,0
ITA-Serie A,2425,Fiorentina,Michael Folorunsho,ITA,"FW,MF",27-106,1998,7.2,19,12,9,6,4,8,20,40.0,12,9,1,8,4,23,10,0
ITA-Serie A,2425,Fiorentina,Michael Kayode,ITA,"DF,FW",20-318,2004,1.4,1,1,1,0,0,0,0,,0,3,1,2,2,3,7,0
ITA-Serie A,2425,Fiorentina,Moise Kean,ITA,FW,25-085,2000,29.0,7,5,1,2,4,3,4,75.0,1,12,0,12,6,13,26,1
ITA-Serie A,2425,Fiorentina,Nicolò Fagioli,ITA,MF,24-101,2001,9.7,17,10,8,7,2,9,22,40.9,13,9,1,8,5,22,11,2
ITA-Serie A,2425,Fiorentina,Nicolò Zaniolo,ITA,FW,25-326,1999,3.8,3,1,1,2,0,0,4,0.0,4,2,1,1,0,3,2,0
ITA-Serie A,2425,Fiorentina,Pablo Marí,ESP,DF,31-266,1993,11.2,14,9,11,3,0,6,11,54.5,5,16,11,5,21,35,88,0
ITA-Serie A,2425,Fiorentina,Pietro Comuzzo,ITA,DF,20-093,2005,23.6,42,21,28,11,3,22,28,78.6,6,34,21,13,28,70,108,4
ITA-Serie A,2425,Fiorentina,Pietro Terracciano,ITA,GK,35-077,1990,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ITA-Serie A,2425,Fiorentina,Riccardo Sottil,ITA,"FW,MF",25-355,1999,9.3,5,4,3,1,1,3,4,75.0,1,1,0,1,4,9,3,0
ITA-Serie A,2425,Fiorentina,Robin Gosens,GER,DF,30-323,1994,27.0,55,32,31,16,8,25,43,58.1,18,31,10,21,18,73,90,0
ITA-Serie A,2425,Fiorentina,Rolando Mandragora,ITA,MF,27-329,1997,20.5,21,11,9,10,2,13,30,43.3,17,22,7,15,16,37,53,1
ITA-Serie A,2425,Fiorentina,Sofyan Amrabat,MAR,MF,28-276,1996,2.0,3,2,1,2,0,2,2,100.0,0,1,1,0,0,3,2,0
ITA-Serie A,2425,Fiorentina,Tommaso Rubino,ITA,MF,18-195,2006,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
ITA-Serie A,2425,Fiorentina,Yacine Adli,FRA,MF,24-299,2000,13.7,32,19,11,16,5,17,39,43.6,22,13,1,12,6,38,19,0
ITA-Serie A,2425,Genoa,Aarón Martín,ESP,DF,28-032,1997,33.3,70,46,40,26,4,32,50,64.0,18,32,10,22,19,89,68,1
ITA-Serie A,2425,Genoa,Alan Matturro,URU,DF,20-225,2004,10.0,11,6,6,5,0,3,14,21.4,11,10,3,7,14,25,38,0
ITA-Serie A,2425,Genoa,Alessandro Marcandalli,ITA,DF,22-241,2002,0.5,1,0,1,0,0,0,0,,0,0,0,0,0,1,2,0
ITA-Serie A,2425,Genoa,Alessandro Vogliacco,ITA,DF,26-252,1998,7.9,15,3,7,7,1,10,12,83.3,2,11,7,4,9,24,20,0
ITA-Serie A,2425,Genoa,Alessandro Zanoli,ITA,"FW,DF",24-233,2000,19.0,29,20,11,14,4,10,23,43.5,13,20,3,17,12,41,40,0
ITA-Serie A,2425,Genoa,Andrea Pinamonti,ITA,FW,26-005,1999,31.7,10,6,0,7,3,2,8,25.0,6,16,4,12,1,11,28,2
ITA-Serie A,2425,Genoa,Benjamin Siegrist,SUI,GK,33-113,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
ITA-Serie A,2425,Genoa,Brooke Norton-Cuffy,ENG,"DF,FW",21-132,2004,7.1,12,7,9,3,0,9,10,90.0,1,10,1,9,3,15,12,0
ITA-Serie A,2425,Genoa,Caleb Ekuban,GHA,FW,31-062,1994,5.9,3,3,1,1,1,1,1,100.0,0,4,1,3,1,4,5,0
ITA-Serie A,2425,Genoa,David Akpan Ankeye,NGA,"FW,MF",23-099,2002,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
ITA-Serie A,2425,Genoa,Emil Bohinen,NOR,MF,26-073,1999,1.8,4,4,3,0,1,2,5,40.0,3,2,0,2,1,5,6,0
ITA-Serie A,2425,Genoa,Fabio Miretti,ITA,"MF,FW",21-294,2003,18.6,28,15,6,14,8,18,33,54.5,15,20,1,19,7,35,13,2
ITA-Serie A,2425,Genoa,Federico Accornero,ITA,MF,21-108,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ITA-Serie A,2425,Genoa,Filippo Melegoni,ITA,"MF,FW",26-095,1999,1.0,1,1,1,0,0,0,4,0.0,4,0,0,0,0,1,2,0
ITA-Serie A,2425,Genoa,Gastón Pereiro,URU,MF,29-347,1995,0.3,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
ITA-Serie A,2425,Genoa,Honest Ahanor,ITA,"DF,MF",17-090,2008,3.0,7,5,2,3,2,7,10,70.0,3,4,0,4,1,8,9,0
ITA-Serie A,2425,Genoa,Jean Onana,CMR,MF,25-136,2000,2.4,9,6,2,7,0,4,7,57.1,3,3,0,3,2,11,8,1
ITA-Serie A,2425,Genoa,Jeff Ekhator,ITA,"FW,MF",18-194,2006,8.2,7,4,4,1,2,4,8,50.0,4,10,1,9,2,9,5,0
ITA-Serie A,2425,Genoa,Johan Vásquez,MEX,DF,26-214,1998,33.8,56,31,24,27,5,26,44,59.1,18,59,31,28,50,106,150,1
ITA-Serie A,2425,Genoa,Junior Messias,BRA,"MF,FW",34-011,1991,8.4,12,7,6,5,1,3,8,37.5,5,7,2,5,6,18,15,0
ITA-Serie A,2425,Genoa,Koni De Winter,BEL,DF,22-346,2002,22.7,33,19,21,8,4,17,24,70.8,7,10,6,4,23,56,109,3
ITA-Serie A,2425,Genoa,Lior Kasa,ISR,"MF,FW",19-239,2005,2.6,4,4,2,2,0,2,5,40.0,3,4,1,3,3,7,5,0
ITA-Serie A,2425,Genoa,Lorenzo Venturino,ITA,"FW,MF",18-336,2006,1.2,3,2,2,0,1,1,3,33.3,2,1,0,1,0,3,3,0
ITA-Serie A,2425,Genoa,Mario Balotelli,ITA,"FW,MF",34-285,1990,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
ITA-Serie A,2425,Genoa,Mattia Bani,ITA,DF,31-165,1993,16.1,18,9,11,5,2,7,11,63.6,4,13,8,5,20,38,80,2
ITA-Serie A,2425,Genoa,Maxwel Cornet,CIV,"FW,MF",28-239,1996,2.6,2,1,1,0,1,0,1,0.0,1,1,1,0,2,4,1,0
ITA-Serie A,2425,Genoa,Milan Badelj,CRO,MF,36-088,1989,16.4,29,16,14,10,5,15,35,42.9,20,19,7,12,20,49,43,0
ITA-Serie A,2425,Genoa,Morten Frendrup,DEN,MF,24-047,2001,34.5,102,61,23,52,27,34,78,43.6,44,62,16,46,47,149,57,0
ITA-Serie A,2425,Genoa,Morten Thorsby,NOR,"MF,FW",29-019,1996,21.1,49,30,19,20,10,17,29,58.6,12,22,1,21,5,54,28,1
ITA-Serie A,2425,Genoa,Nicola Leali,ITA,GK,32-096,1993,29.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14,1
ITA-Serie A,2425,Genoa,Patrizio Masini,ITA,MF,24-117,2001,16.1,51,28,18,23,10,19,40,47.5,21,24,7,17,13,64,37,0
ITA-Serie A,2425,Genoa,Pierluigi Gollini,ITA,GK,30-067,1995,7.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,1
ITA-Serie A,2425,Genoa,Ruslan Malinovskyi,UKR,"MF,FW",32-020,1993,4.3,12,8,4,7,1,3,6,50.0,3,2,0,2,1,13,4,0
ITA-Serie A,2425,Genoa,Sebastian Otoa,DEN,DF,21-011,2004,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,5,0
ITA-Serie A,2425,Genoa,Stefano Sabelli,ITA,DF,32-131,1993,22.6,57,31,26,25,6,19,51,37.3,32,28,7,21,22,79,62,0
ITA-Serie A,2425,Genoa,Vitinha,POR,"FW,MF",25-070,2000,14.1,22,7,12,5,5,11,29,37.9,18,13,2,11,11,33,21,0
ITA-Serie A,2425,Hellas Verona,Abdou Harroui,NED,"MF,FW",27-131,1998,5.1,9,6,6,3,0,4,4,100.0,0,5,0,5,2,11,5,0
ITA-Serie A,2425,Hellas Verona,Alphadjo Cissè,ITA,"FW,MF",18-214,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ITA-Serie A,2425,Hellas Verona,Amin Sarr,SWE,FW,24-074,2001,20.5,22,12,3,8,11,5,10,50.0,5,17,3,14,3,25,14,0
ITA-Serie A,2425,Hellas Verona,Antoine Bernede,FRA,MF,25-363,1999,6.5,15,8,4,9,2,10,16,62.5,6,6,1,5,5,20,3,0
ITA-Serie A,2425,Hellas Verona,Casper Tengstedt,DEN,FW,24-357,2000,16.9,7,5,0,5,2,4,9,44.4,5,5,1,4,4,11,29,0
ITA-Serie A,2425,Hellas Verona,Cheikh Tidiane Niasse,SEN,MF,25-125,2000,8.4,18,15,6,12,0,10,19,52.6,9,17,4,13,17,35,17,2
ITA-Serie A,2425,Hellas Verona,Dailon Livramento,CPV,"FW,MF",24-020,2001,10.1,13,9,2,5,6,6,12,50.0,6,9,2,7,3,16,8,0
ITA-Serie A,2425,Hellas Verona,Daniel Bandeira,POR,MF,25-043,2000,4.5,4,0,1,3,0,3,6,50.0,3,2,1,1,6,10,8,0
ITA-Serie A,2425,Hellas Verona,Daniel Mosquera,COL,FW,25-216,1999,14.9,10,7,3,4,3,1,14,7.1,13,11,1,10,2,12,9,0
ITA-Serie A,2425,Hellas Verona,Daniel Oyegoke,ENG,DF,22-141,2003,1.1,2,2,1,0,1,1,1,100.0,0,1,0,1,1,3,7,0
ITA-Serie A,2425,Hellas Verona,Daniele Ghilardi,ITA,DF,22-138,2003,21.5,40,25,25,15,0,23,39,59.0,16,28,14,14,28,68,97,0
ITA-Serie A,2425,Hellas Verona,Darko Lazović,SRB,"DF,MF",34-251,1990,16.2,21,10,5,14,2,11,28,39.3,17,19,3,16,11,32,39,0
ITA-Serie A,2425,Hellas Verona,Davide Faraoni,ITA,DF,33-211,1991,2.9,10,9,5,5,0,3,9,33.3,6,7,3,4,2,12,12,1
ITA-Serie A,2425,Hellas Verona,Diego Coppola,ITA,DF,21-147,2003,31.5,65,35,47,14,4,27,39,69.2,12,42,24,18,71,136,175,2
ITA-Serie A,2425,Hellas Verona,Domagoj Bradarić,CRO,DF,25-165,1999,20.6,35,27,20,11,4,18,29,62.1,11,17,4,13,15,50,46,1
ITA-Serie A,2425,Hellas Verona,Faride Alidou,GER,"FW,MF",23-310,2001,0.8,0,0,0,0,0,0,0,,0,1,0,1,1,1,3,1
ITA-Serie A,2425,Hellas Verona,Flavius Daniliuc,AUT,DF,24-027,2001,11.2,26,21,14,9,3,15,24,62.5,9,10,3,7,7,33,27,0
ITA-Serie A,2425,Hellas Verona,Giangiacomo Magnani,ITA,DF,29-232,1995,11.8,20,15,14,6,0,7,7,100.0,0,16,9,7,17,37,73,1
ITA-Serie A,2425,Hellas Verona,Grigoris Kastanos,CYP,"MF,FW",27-114,1998,9.7,23,16,8,7,8,9,21,42.9,12,17,2,15,7,30,8,0
ITA-Serie A,2425,Hellas Verona,Jackson Tchatchoua,CMR,"DF,MF",23-252,2001,34.2,50,31,34,13,3,28,43,65.1,15,21,9,12,13,63,70,2
ITA-Serie A,2425,Hellas Verona,Junior Ajayi,CIV,FW,20-225,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
